"cnty_fips","display_name","Value","theme_range"
51035,"""Carroll, (VA)""",397.3,"378.1 - 427.2 (645)"
51051,"""Dickenson, (VA)""",556.6,"541.3 - 1028.0 (641)"
51071,"""Giles, (VA)""",488.6,"473.9 - 541.2 (647)"
51077,"""Grayson, (VA)""",369,"93.8 - 378.0 (645)"
51105,"""Lee, (VA)""",522.3,"473.9 - 541.2 (647)"
51155,"""Pulaski, (VA)""",478.6,"473.9 - 541.2 (647)"
51167,"""Russell, (VA)""",543.5,"541.3 - 1028.0 (641)"
51169,"""Scott, (VA)""",504.3,"473.9 - 541.2 (647)"
51173,"""Smyth, (VA)""",515.2,"473.9 - 541.2 (647)"
51185,"""Tazewell, (VA)""",532.5,"473.9 - 541.2 (647)"
51191,"""Washington, (VA)""",422.5,"378.1 - 427.2 (645)"
51195,"""Wise, (VA)""",557.6,"541.3 - 1028.0 (641)"
51197,"""Wythe, (VA)""",529.6,"473.9 - 541.2 (647)"
51520,"""Bristol, (VA)""",624.3,"541.3 - 1028.0 (641)"
51640,"""Galax, (VA)""",677.3,"541.3 - 1028.0 (641)"
51720,"""Norton, (VA)""",558.8,"541.3 - 1028.0 (641)"
54005,"""Boone, (WV)""",542.3,"541.3 - 1028.0 (641)"
54019,"""Fayette, (WV)""",524.9,"473.9 - 541.2 (647)"
54039,"""Kanawha, (WV)""",504.5,"473.9 - 541.2 (647)"
54043,"""Lincoln, (WV)""",514.8,"473.9 - 541.2 (647)"
54045,"""Logan, (WV)""",593.8,"541.3 - 1028.0 (641)"
54047,"""McDowell, (WV)""",579.2,"541.3 - 1028.0 (641)"
54055,"""Mercer, (WV)""",502.9,"473.9 - 541.2 (647)"
54059,"""Mingo, (WV)""",629.4,"541.3 - 1028.0 (641)"
54067,"""Nicholas, (WV)""",492,"473.9 - 541.2 (647)"
54081,"""Raleigh, (WV)""",548.3,"541.3 - 1028.0 (641)"
54089,"""Summers, (WV)""",523.5,"473.9 - 541.2 (647)"
54099,"""Wayne, (WV)""",444.9,"427.3 - 473.8 (643)"
54109,"""Wyoming, (WV)""",576.3,"541.3 - 1028.0 (641)"
18001,"""Adams, (IN)""",422.8,"378.1 - 427.2 (645)"
18003,"""Allen, (IN)""",454.3,"427.3 - 473.8 (643)"
18005,"""Bartholomew, (IN)""",440,"427.3 - 473.8 (643)"
18009,"""Blackford, (IN)""",489.1,"473.9 - 541.2 (647)"
18011,"""Boone, (IN)""",493.9,"473.9 - 541.2 (647)"
18013,"""Brown, (IN)""",399.9,"378.1 - 427.2 (645)"
18015,"""Carroll, (IN)""",424.1,"378.1 - 427.2 (645)"
18017,"""Cass, (IN)""",439.4,"427.3 - 473.8 (643)"
18019,"""Clark, (IN)""",510.8,"473.9 - 541.2 (647)"
18021,"""Clay, (IN)""",576.1,"541.3 - 1028.0 (641)"
18023,"""Clinton, (IN)""",456.3,"427.3 - 473.8 (643)"
18027,"""Daviess, (IN)""",474.4,"473.9 - 541.2 (647)"
18029,"""Dearborn, (IN)""",447.4,"427.3 - 473.8 (643)"
18031,"""Decatur, (IN)""",497.3,"473.9 - 541.2 (647)"
18033,"""DeKalb, (IN)""",452.4,"427.3 - 473.8 (643)"
18035,"""Delaware, (IN)""",491.7,"473.9 - 541.2 (647)"
18039,"""Elkhart, (IN)""",451.1,"427.3 - 473.8 (643)"
18041,"""Fayette, (IN)""",579.5,"541.3 - 1028.0 (641)"
18047,"""Franklin, (IN)""",420.7,"378.1 - 427.2 (645)"
18049,"""Fulton, (IN)""",513.6,"473.9 - 541.2 (647)"
18053,"""Grant, (IN)""",517.1,"473.9 - 541.2 (647)"
18055,"""Greene, (IN)""",487.4,"473.9 - 541.2 (647)"
18057,"""Hamilton, (IN)""",348.3,"93.8 - 378.0 (645)"
18059,"""Hancock, (IN)""",388.2,"378.1 - 427.2 (645)"
18063,"""Hendricks, (IN)""",420.5,"378.1 - 427.2 (645)"
18065,"""Henry, (IN)""",491.5,"473.9 - 541.2 (647)"
18067,"""Howard, (IN)""",505.8,"473.9 - 541.2 (647)"
18069,"""Huntington, (IN)""",474.4,"473.9 - 541.2 (647)"
18071,"""Jackson, (IN)""",448.2,"427.3 - 473.8 (643)"
18073,"""Jasper, (IN)""",498.9,"473.9 - 541.2 (647)"
18075,"""Jay, (IN)""",460.8,"427.3 - 473.8 (643)"
18077,"""Jefferson, (IN)""",549,"541.3 - 1028.0 (641)"
18079,"""Jennings, (IN)""",527.2,"473.9 - 541.2 (647)"
18081,"""Johnson, (IN)""",435.9,"427.3 - 473.8 (643)"
18085,"""Kosciusko, (IN)""",446.8,"427.3 - 473.8 (643)"
18087,"""LaGrange, (IN)""",459,"427.3 - 473.8 (643)"
18091,"""LaPorte, (IN)""",521.9,"473.9 - 541.2 (647)"
18093,"""Lawrence, (IN)""",444.2,"427.3 - 473.8 (643)"
18095,"""Madison, (IN)""",456.6,"427.3 - 473.8 (643)"
18097,"""Marion, (IN)""",466.3,"427.3 - 473.8 (643)"
18099,"""Marshall, (IN)""",459.5,"427.3 - 473.8 (643)"
18101,"""Martin, (IN)""",472.1,"427.3 - 473.8 (643)"
18103,"""Miami, (IN)""",549.7,"541.3 - 1028.0 (641)"
18105,"""Monroe, (IN)""",385.6,"378.1 - 427.2 (645)"
18107,"""Montgomery, (IN)""",499.1,"473.9 - 541.2 (647)"
18109,"""Morgan, (IN)""",468.2,"427.3 - 473.8 (643)"
18113,"""Noble, (IN)""",448.3,"427.3 - 473.8 (643)"
18115,"""Ohio, (IN)""",378.9,"378.1 - 427.2 (645)"
18117,"""Orange, (IN)""",472.6,"427.3 - 473.8 (643)"
18119,"""Owen, (IN)""",478.1,"473.9 - 541.2 (647)"
18127,"""Porter, (IN)""",413.6,"378.1 - 427.2 (645)"
18131,"""Pulaski, (IN)""",482.6,"473.9 - 541.2 (647)"
18133,"""Putnam, (IN)""",447.2,"427.3 - 473.8 (643)"
18135,"""Randolph, (IN)""",530.4,"473.9 - 541.2 (647)"
18137,"""Ripley, (IN)""",511.3,"473.9 - 541.2 (647)"
18139,"""Rush, (IN)""",486.9,"473.9 - 541.2 (647)"
18141,"""St. Joseph, (IN)""",469.1,"427.3 - 473.8 (643)"
18143,"""Scott, (IN)""",529.3,"473.9 - 541.2 (647)"
18145,"""Shelby, (IN)""",432.1,"427.3 - 473.8 (643)"
18149,"""Starke, (IN)""",537.2,"473.9 - 541.2 (647)"
18151,"""Steuben, (IN)""",424.8,"378.1 - 427.2 (645)"
18155,"""Switzerland, (IN)""",397.2,"378.1 - 427.2 (645)"
18157,"""Tippecanoe, (IN)""",429.6,"427.3 - 473.8 (643)"
18159,"""Tipton, (IN)""",418.7,"378.1 - 427.2 (645)"
18161,"""Union, (IN)""",467.9,"427.3 - 473.8 (643)"
18169,"""Wabash, (IN)""",483.7,"473.9 - 541.2 (647)"
18175,"""Washington, (IN)""",497.7,"473.9 - 541.2 (647)"
18177,"""Wayne, (IN)""",594.9,"541.3 - 1028.0 (641)"
18179,"""Wells, (IN)""",460,"427.3 - 473.8 (643)"
18181,"""White, (IN)""",455.1,"427.3 - 473.8 (643)"
18183,"""Whitley, (IN)""",454.7,"427.3 - 473.8 (643)"
21015,"""Boone, (KY)""",377.8,"93.8 - 378.0 (645)"
21023,"""Bracken, (KY)""",558.1,"541.3 - 1028.0 (641)"
21037,"""Campbell, (KY)""",418.9,"378.1 - 427.2 (645)"
21041,"""Carroll, (KY)""",570.2,"541.3 - 1028.0 (641)"
21077,"""Gallatin, (KY)""",617.3,"541.3 - 1028.0 (641)"
21081,"""Grant, (KY)""",580.3,"541.3 - 1028.0 (641)"
21089,"""Greenup, (KY)""",476.4,"473.9 - 541.2 (647)"
21097,"""Harrison, (KY)""",596.7,"541.3 - 1028.0 (641)"
21103,"""Henry, (KY)""",449.9,"427.3 - 473.8 (643)"
21117,"""Kenton, (KY)""",418.6,"378.1 - 427.2 (645)"
21135,"""Lewis, (KY)""",592.8,"541.3 - 1028.0 (641)"
21161,"""Mason, (KY)""",581.5,"541.3 - 1028.0 (641)"
21185,"""Oldham, (KY)""",369.7,"93.8 - 378.0 (645)"
21187,"""Owen, (KY)""",526.2,"473.9 - 541.2 (647)"
21191,"""Pendleton, (KY)""",457,"427.3 - 473.8 (643)"
21201,"""Robertson, (KY)""",614.4,"541.3 - 1028.0 (641)"
21223,"""Trimble, (KY)""",548.7,"541.3 - 1028.0 (641)"
26005,"""Allegan, (MI)""",396.1,"378.1 - 427.2 (645)"
26011,"""Arenac, (MI)""",575.4,"541.3 - 1028.0 (641)"
26015,"""Barry, (MI)""",427.5,"427.3 - 473.8 (643)"
26017,"""Bay, (MI)""",565,"541.3 - 1028.0 (641)"
26019,"""Benzie, (MI)""",352.5,"93.8 - 378.0 (645)"
26021,"""Berrien, (MI)""",560.9,"541.3 - 1028.0 (641)"
26023,"""Branch, (MI)""",482.6,"473.9 - 541.2 (647)"
26025,"""Calhoun, (MI)""",493.4,"473.9 - 541.2 (647)"
26027,"""Cass, (MI)""",484.6,"473.9 - 541.2 (647)"
26035,"""Clare, (MI)""",547.8,"541.3 - 1028.0 (641)"
26037,"""Clinton, (MI)""",386.4,"378.1 - 427.2 (645)"
26045,"""Eaton, (MI)""",425.9,"378.1 - 427.2 (645)"
26049,"""Genesee, (MI)""",566.4,"541.3 - 1028.0 (641)"
26051,"""Gladwin, (MI)""",533,"473.9 - 541.2 (647)"
26057,"""Gratiot, (MI)""",518.2,"473.9 - 541.2 (647)"
26059,"""Hillsdale, (MI)""",517.4,"473.9 - 541.2 (647)"
26063,"""Huron, (MI)""",523.2,"473.9 - 541.2 (647)"
26065,"""Ingham, (MI)""",416.4,"378.1 - 427.2 (645)"
26067,"""Ionia, (MI)""",444.8,"427.3 - 473.8 (643)"
26069,"""Iosco, (MI)""",585.9,"541.3 - 1028.0 (641)"
26073,"""Isabella, (MI)""",503.4,"473.9 - 541.2 (647)"
26075,"""Jackson, (MI)""",528.4,"473.9 - 541.2 (647)"
26077,"""Kalamazoo, (MI)""",396.8,"378.1 - 427.2 (645)"
26081,"""Kent, (MI)""",420.3,"378.1 - 427.2 (645)"
26085,"""Lake, (MI)""",486.2,"473.9 - 541.2 (647)"
26087,"""Lapeer, (MI)""",509.6,"473.9 - 541.2 (647)"
26091,"""Lenawee, (MI)""",496.7,"473.9 - 541.2 (647)"
26093,"""Livingston, (MI)""",444.3,"427.3 - 473.8 (643)"
26099,"""Macomb, (MI)""",497.6,"473.9 - 541.2 (647)"
26101,"""Manistee, (MI)""",424.9,"378.1 - 427.2 (645)"
26105,"""Mason, (MI)""",457.1,"427.3 - 473.8 (643)"
26107,"""Mecosta, (MI)""",486.3,"473.9 - 541.2 (647)"
26111,"""Midland, (MI)""",390.1,"378.1 - 427.2 (645)"
26113,"""Missaukee, (MI)""",480.8,"473.9 - 541.2 (647)"
26115,"""Monroe, (MI)""",462.9,"427.3 - 473.8 (643)"
26117,"""Montcalm, (MI)""",452,"427.3 - 473.8 (643)"
26121,"""Muskegon, (MI)""",430.3,"427.3 - 473.8 (643)"
26123,"""Newaygo, (MI)""",436.6,"427.3 - 473.8 (643)"
26125,"""Oakland, (MI)""",459.8,"427.3 - 473.8 (643)"
26127,"""Oceana, (MI)""",449.2,"427.3 - 473.8 (643)"
26129,"""Ogemaw, (MI)""",595.4,"541.3 - 1028.0 (641)"
26133,"""Osceola, (MI)""",484.2,"473.9 - 541.2 (647)"
26139,"""Ottawa, (MI)""",360,"93.8 - 378.0 (645)"
26143,"""Roscommon, (MI)""",556.3,"541.3 - 1028.0 (641)"
26145,"""Saginaw, (MI)""",439.4,"427.3 - 473.8 (643)"
26147,"""St. Clair, (MI)""",524.4,"473.9 - 541.2 (647)"
26149,"""St. Joseph, (MI)""",492.9,"473.9 - 541.2 (647)"
26151,"""Sanilac, (MI)""",528.5,"473.9 - 541.2 (647)"
26155,"""Shiawassee, (MI)""",506.7,"473.9 - 541.2 (647)"
26157,"""Tuscola, (MI)""",503.5,"473.9 - 541.2 (647)"
26159,"""Van Buren, (MI)""",507.4,"473.9 - 541.2 (647)"
26161,"""Washtenaw, (MI)""",396.3,"378.1 - 427.2 (645)"
26163,"""Wayne, (MI)""",610.7,"541.3 - 1028.0 (641)"
26165,"""Wexford, (MI)""",414.1,"378.1 - 427.2 (645)"
39001,"""Adams, (OH)""",547.3,"541.3 - 1028.0 (641)"
39003,"""Allen, (OH)""",490.4,"473.9 - 541.2 (647)"
39005,"""Ashland, (OH)""",486.9,"473.9 - 541.2 (647)"
39007,"""Ashtabula, (OH)""",514.7,"473.9 - 541.2 (647)"
39009,"""Athens, (OH)""",444.9,"427.3 - 473.8 (643)"
39011,"""Auglaize, (OH)""",477.7,"473.9 - 541.2 (647)"
39013,"""Belmont, (OH)""",539,"473.9 - 541.2 (647)"
39015,"""Brown, (OH)""",517,"473.9 - 541.2 (647)"
39017,"""Butler, (OH)""",447,"427.3 - 473.8 (643)"
39019,"""Carroll, (OH)""",468.2,"427.3 - 473.8 (643)"
39021,"""Champaign, (OH)""",453.2,"427.3 - 473.8 (643)"
39023,"""Clark, (OH)""",555.4,"541.3 - 1028.0 (641)"
39025,"""Clermont, (OH)""",443.7,"427.3 - 473.8 (643)"
39027,"""Clinton, (OH)""",492.6,"473.9 - 541.2 (647)"
39029,"""Columbiana, (OH)""",521.1,"473.9 - 541.2 (647)"
39031,"""Coshocton, (OH)""",481.5,"473.9 - 541.2 (647)"
39033,"""Crawford, (OH)""",523,"473.9 - 541.2 (647)"
39035,"""Cuyahoga, (OH)""",492.5,"473.9 - 541.2 (647)"
39037,"""Darke, (OH)""",492,"473.9 - 541.2 (647)"
39039,"""Defiance, (OH)""",448.1,"427.3 - 473.8 (643)"
39041,"""Delaware, (OH)""",354,"93.8 - 378.0 (645)"
39043,"""Erie, (OH)""",471.6,"427.3 - 473.8 (643)"
39045,"""Fairfield, (OH)""",447.2,"427.3 - 473.8 (643)"
39047,"""Fayette, (OH)""",628.7,"541.3 - 1028.0 (641)"
39049,"""Franklin, (OH)""",456.6,"427.3 - 473.8 (643)"
39051,"""Fulton, (OH)""",476.6,"473.9 - 541.2 (647)"
39053,"""Gallia, (OH)""",629.8,"541.3 - 1028.0 (641)"
39055,"""Geauga, (OH)""",361.4,"93.8 - 378.0 (645)"
39057,"""Greene, (OH)""",403.3,"378.1 - 427.2 (645)"
39059,"""Guernsey, (OH)""",536.1,"473.9 - 541.2 (647)"
39061,"""Hamilton, (OH)""",463.5,"427.3 - 473.8 (643)"
39063,"""Hancock, (OH)""",450.1,"427.3 - 473.8 (643)"
39065,"""Hardin, (OH)""",535.4,"473.9 - 541.2 (647)"
39067,"""Harrison, (OH)""",534.3,"473.9 - 541.2 (647)"
39069,"""Henry, (OH)""",444.3,"427.3 - 473.8 (643)"
39071,"""Highland, (OH)""",520.8,"473.9 - 541.2 (647)"
39073,"""Hocking, (OH)""",476.3,"473.9 - 541.2 (647)"
39075,"""Holmes, (OH)""",459.5,"427.3 - 473.8 (643)"
39077,"""Huron, (OH)""",501.8,"473.9 - 541.2 (647)"
39079,"""Jackson, (OH)""",619,"541.3 - 1028.0 (641)"
39081,"""Jefferson, (OH)""",597,"541.3 - 1028.0 (641)"
39083,"""Knox, (OH)""",471.8,"427.3 - 473.8 (643)"
39085,"""Lake, (OH)""",455.2,"427.3 - 473.8 (643)"
39087,"""Lawrence, (OH)""",539.5,"473.9 - 541.2 (647)"
39089,"""Licking, (OH)""",438.1,"427.3 - 473.8 (643)"
39091,"""Logan, (OH)""",550.9,"541.3 - 1028.0 (641)"
39093,"""Lorain, (OH)""",411.8,"378.1 - 427.2 (645)"
39095,"""Lucas, (OH)""",541.7,"541.3 - 1028.0 (641)"
39097,"""Madison, (OH)""",432.2,"427.3 - 473.8 (643)"
39099,"""Mahoning, (OH)""",541,"473.9 - 541.2 (647)"
39101,"""Marion, (OH)""",518.7,"473.9 - 541.2 (647)"
39103,"""Medina, (OH)""",407.8,"378.1 - 427.2 (645)"
39105,"""Meigs, (OH)""",553.2,"541.3 - 1028.0 (641)"
39107,"""Mercer, (OH)""",595.8,"541.3 - 1028.0 (641)"
39109,"""Miami, (OH)""",512.4,"473.9 - 541.2 (647)"
39111,"""Monroe, (OH)""",482.1,"473.9 - 541.2 (647)"
39113,"""Montgomery, (OH)""",477.6,"473.9 - 541.2 (647)"
39115,"""Morgan, (OH)""",399.5,"378.1 - 427.2 (645)"
39117,"""Morrow, (OH)""",476.8,"473.9 - 541.2 (647)"
39119,"""Muskingum, (OH)""",463.4,"427.3 - 473.8 (643)"
39121,"""Noble, (OH)""",394.7,"378.1 - 427.2 (645)"
39123,"""Ottawa, (OH)""",508.5,"473.9 - 541.2 (647)"
39125,"""Paulding, (OH)""",456.1,"427.3 - 473.8 (643)"
39127,"""Perry, (OH)""",526.3,"473.9 - 541.2 (647)"
39129,"""Pickaway, (OH)""",506.4,"473.9 - 541.2 (647)"
39131,"""Pike, (OH)""",527.1,"473.9 - 541.2 (647)"
39133,"""Portage, (OH)""",507.9,"473.9 - 541.2 (647)"
39135,"""Preble, (OH)""",575.6,"541.3 - 1028.0 (641)"
39137,"""Putnam, (OH)""",423.1,"378.1 - 427.2 (645)"
39139,"""Richland, (OH)""",504.2,"473.9 - 541.2 (647)"
39141,"""Ross, (OH)""",471.1,"427.3 - 473.8 (643)"
39143,"""Sandusky, (OH)""",495.7,"473.9 - 541.2 (647)"
39145,"""Scioto, (OH)""",624,"541.3 - 1028.0 (641)"
39147,"""Seneca, (OH)""",540.6,"473.9 - 541.2 (647)"
39149,"""Shelby, (OH)""",529.2,"473.9 - 541.2 (647)"
39151,"""Stark, (OH)""",454,"427.3 - 473.8 (643)"
39153,"""Summit, (OH)""",455.7,"427.3 - 473.8 (643)"
39155,"""Trumbull, (OH)""",530.5,"473.9 - 541.2 (647)"
39157,"""Tuscarawas, (OH)""",465.9,"427.3 - 473.8 (643)"
39159,"""Union, (OH)""",437.7,"427.3 - 473.8 (643)"
39161,"""Van Wert, (OH)""",456.1,"427.3 - 473.8 (643)"
39163,"""Vinton, (OH)""",486.7,"473.9 - 541.2 (647)"
39165,"""Warren, (OH)""",420.5,"378.1 - 427.2 (645)"
39167,"""Washington, (OH)""",394.5,"378.1 - 427.2 (645)"
39169,"""Wayne, (OH)""",446.2,"427.3 - 473.8 (643)"
39171,"""Williams, (OH)""",449.8,"427.3 - 473.8 (643)"
39173,"""Wood, (OH)""",507.6,"473.9 - 541.2 (647)"
39175,"""Wyandot, (OH)""",481.1,"473.9 - 541.2 (647)"
54007,"""Braxton, (WV)""",411.5,"378.1 - 427.2 (645)"
54011,"""Cabell, (WV)""",466.1,"427.3 - 473.8 (643)"
54013,"""Calhoun, (WV)""",465.8,"427.3 - 473.8 (643)"
54015,"""Clay, (WV)""",497.3,"473.9 - 541.2 (647)"
54017,"""Doddridge, (WV)""",499.7,"473.9 - 541.2 (647)"
54021,"""Gilmer, (WV)""",517.5,"473.9 - 541.2 (647)"
54035,"""Jackson, (WV)""",501.8,"473.9 - 541.2 (647)"
54051,"""Marshall, (WV)""",475.3,"473.9 - 541.2 (647)"
54053,"""Mason, (WV)""",483,"473.9 - 541.2 (647)"
54069,"""Ohio, (WV)""",469.3,"427.3 - 473.8 (643)"
54073,"""Pleasants, (WV)""",473.6,"427.3 - 473.8 (643)"
54079,"""Putnam, (WV)""",489.3,"473.9 - 541.2 (647)"
54085,"""Ritchie, (WV)""",492.8,"473.9 - 541.2 (647)"
54087,"""Roane, (WV)""",494.9,"473.9 - 541.2 (647)"
54095,"""Tyler, (WV)""",428.1,"427.3 - 473.8 (643)"
54103,"""Wetzel, (WV)""",503.8,"473.9 - 541.2 (647)"
54105,"""Wirt, (WV)""",501.9,"473.9 - 541.2 (647)"
54107,"""Wood, (WV)""",506.9,"473.9 - 541.2 (647)"
12011,"""Broward, (FL)""",413.8,"378.1 - 427.2 (645)"
12085,"""Martin, (FL)""",317.4,"93.8 - 378.0 (645)"
12086,"""Miami-Dade, (FL)""",391.9,"378.1 - 427.2 (645)"
12099,"""Palm Beach, (FL)""",330.5,"93.8 - 378.0 (645)"
12111,"""St. Lucie, (FL)""",362.8,"93.8 - 378.0 (645)"
24037,"""St. Mary's, (MD)""",413.7,"378.1 - 427.2 (645)"
24039,"""Somerset, (MD)""",648.1,"541.3 - 1028.0 (641)"
24047,"""Worcester, (MD)""",487.1,"473.9 - 541.2 (647)"
37001,"""Alamance, (NC)""",403.3,"378.1 - 427.2 (645)"
37007,"""Anson, (NC)""",575.1,"541.3 - 1028.0 (641)"
37013,"""Beaufort, (NC)""",461.9,"427.3 - 473.8 (643)"
37015,"""Bertie, (NC)""",485.1,"473.9 - 541.2 (647)"
37017,"""Bladen, (NC)""",528.8,"473.9 - 541.2 (647)"
37019,"""Brunswick, (NC)""",388.9,"378.1 - 427.2 (645)"
37025,"""Cabarrus, (NC)""",397,"378.1 - 427.2 (645)"
37029,"""Camden, (NC)""",474,"473.9 - 541.2 (647)"
37031,"""Carteret, (NC)""",430.4,"427.3 - 473.8 (643)"
37033,"""Caswell, (NC)""",393.8,"378.1 - 427.2 (645)"
37037,"""Chatham, (NC)""",287.4,"93.8 - 378.0 (645)"
37041,"""Chowan, (NC)""",495.5,"473.9 - 541.2 (647)"
37047,"""Columbus, (NC)""",622.4,"541.3 - 1028.0 (641)"
37049,"""Craven, (NC)""",427.2,"378.1 - 427.2 (645)"
37051,"""Cumberland, (NC)""",457.2,"427.3 - 473.8 (643)"
37053,"""Currituck, (NC)""",459.7,"427.3 - 473.8 (643)"
37055,"""Dare, (NC)""",424.5,"378.1 - 427.2 (645)"
37057,"""Davidson, (NC)""",447,"427.3 - 473.8 (643)"
37059,"""Davie, (NC)""",405.7,"378.1 - 427.2 (645)"
37061,"""Duplin, (NC)""",465.4,"427.3 - 473.8 (643)"
37063,"""Durham, (NC)""",333.3,"93.8 - 378.0 (645)"
37065,"""Edgecombe, (NC)""",604.2,"541.3 - 1028.0 (641)"
37067,"""Forsyth, (NC)""",404.1,"378.1 - 427.2 (645)"
37069,"""Franklin, (NC)""",435.4,"427.3 - 473.8 (643)"
37073,"""Gates, (NC)""",427.4,"427.3 - 473.8 (643)"
37077,"""Granville, (NC)""",378.7,"378.1 - 427.2 (645)"
37079,"""Greene, (NC)""",513.5,"473.9 - 541.2 (647)"
37081,"""Guilford, (NC)""",375.2,"93.8 - 378.0 (645)"
37083,"""Halifax, (NC)""",498.1,"473.9 - 541.2 (647)"
37085,"""Harnett, (NC)""",479.1,"473.9 - 541.2 (647)"
37091,"""Hertford, (NC)""",449.5,"427.3 - 473.8 (643)"
37093,"""Hoke, (NC)""",479.7,"473.9 - 541.2 (647)"
37095,"""Hyde, (NC)""",462.4,"427.3 - 473.8 (643)"
37101,"""Johnston, (NC)""",440.9,"427.3 - 473.8 (643)"
37103,"""Jones, (NC)""",460,"427.3 - 473.8 (643)"
37105,"""Lee, (NC)""",386.8,"378.1 - 427.2 (645)"
37107,"""Lenoir, (NC)""",586.2,"541.3 - 1028.0 (641)"
37117,"""Martin, (NC)""",550.7,"541.3 - 1028.0 (641)"
37123,"""Montgomery, (NC)""",423.5,"378.1 - 427.2 (645)"
37125,"""Moore, (NC)""",355.6,"93.8 - 378.0 (645)"
37127,"""Nash, (NC)""",490.4,"473.9 - 541.2 (647)"
37129,"""New Hanover, (NC)""",389.6,"378.1 - 427.2 (645)"
37131,"""Northampton, (NC)""",475.3,"473.9 - 541.2 (647)"
37133,"""Onslow, (NC)""",453.8,"427.3 - 473.8 (643)"
37135,"""Orange, (NC)""",282.7,"93.8 - 378.0 (645)"
37137,"""Pamlico, (NC)""",434,"427.3 - 473.8 (643)"
37139,"""Pasquotank, (NC)""",564.6,"541.3 - 1028.0 (641)"
37141,"""Pender, (NC)""",445.3,"427.3 - 473.8 (643)"
37143,"""Perquimans, (NC)""",521,"473.9 - 541.2 (647)"
37145,"""Person, (NC)""",399.4,"378.1 - 427.2 (645)"
37147,"""Pitt, (NC)""",443.4,"427.3 - 473.8 (643)"
37151,"""Randolph, (NC)""",470.2,"427.3 - 473.8 (643)"
37153,"""Richmond, (NC)""",636.9,"541.3 - 1028.0 (641)"
37155,"""Robeson, (NC)""",552.6,"541.3 - 1028.0 (641)"
37157,"""Rockingham, (NC)""",454.3,"427.3 - 473.8 (643)"
37159,"""Rowan, (NC)""",477.4,"473.9 - 541.2 (647)"
37163,"""Sampson, (NC)""",483,"473.9 - 541.2 (647)"
37165,"""Scotland, (NC)""",499.6,"473.9 - 541.2 (647)"
37167,"""Stanly, (NC)""",530.2,"473.9 - 541.2 (647)"
37169,"""Stokes, (NC)""",452.6,"427.3 - 473.8 (643)"
37177,"""Tyrrell, (NC)""",492.4,"473.9 - 541.2 (647)"
37179,"""Union, (NC)""",353.1,"93.8 - 378.0 (645)"
37181,"""Vance, (NC)""",481,"473.9 - 541.2 (647)"
37183,"""Wake, (NC)""",339.4,"93.8 - 378.0 (645)"
37185,"""Warren, (NC)""",492.8,"473.9 - 541.2 (647)"
37187,"""Washington, (NC)""",491.2,"473.9 - 541.2 (647)"
37191,"""Wayne, (NC)""",529.8,"473.9 - 541.2 (647)"
37195,"""Wilson, (NC)""",451.5,"427.3 - 473.8 (643)"
45015,"""Berkeley, (SC)""",390.5,"378.1 - 427.2 (645)"
45019,"""Charleston, (SC)""",373.2,"93.8 - 378.0 (645)"
45025,"""Chesterfield, (SC)""",597,"541.3 - 1028.0 (641)"
45027,"""Clarendon, (SC)""",508.1,"473.9 - 541.2 (647)"
45031,"""Darlington, (SC)""",704.2,"541.3 - 1028.0 (641)"
45033,"""Dillon, (SC)""",616.6,"541.3 - 1028.0 (641)"
45035,"""Dorchester, (SC)""",425.1,"378.1 - 427.2 (645)"
45041,"""Florence, (SC)""",591.1,"541.3 - 1028.0 (641)"
45043,"""Georgetown, (SC)""",483.6,"473.9 - 541.2 (647)"
45051,"""Horry, (SC)""",451.8,"427.3 - 473.8 (643)"
45055,"""Kershaw, (SC)""",427.3,"427.3 - 473.8 (643)"
45061,"""Lee, (SC)""",716.5,"541.3 - 1028.0 (641)"
45067,"""Marion, (SC)""",706.6,"541.3 - 1028.0 (641)"
45069,"""Marlboro, (SC)""",733.1,"541.3 - 1028.0 (641)"
45085,"""Sumter, (SC)""",480.5,"473.9 - 541.2 (647)"
45089,"""Williamsburg, (SC)""",514.6,"473.9 - 541.2 (647)"
51001,"""Accomack, (VA)""",556.8,"541.3 - 1028.0 (641)"
51003,"""Albemarle, (VA)""",284.9,"93.8 - 378.0 (645)"
51005,"""Alleghany, (VA)""",487.3,"473.9 - 541.2 (647)"
51007,"""Amelia, (VA)""",470.3,"427.3 - 473.8 (643)"
51009,"""Amherst, (VA)""",453.9,"427.3 - 473.8 (643)"
51011,"""Appomattox, (VA)""",538.2,"473.9 - 541.2 (647)"
51015,"""Augusta, (VA)""",357.7,"93.8 - 378.0 (645)"
51017,"""Bath, (VA)""",403.7,"378.1 - 427.2 (645)"
51019,"""Bedford County, (VA)""",422.5,"378.1 - 427.2 (645)"
51023,"""Botetourt, (VA)""",413.6,"378.1 - 427.2 (645)"
51025,"""Brunswick, (VA)""",658.5,"541.3 - 1028.0 (641)"
51029,"""Buckingham, (VA)""",397.9,"378.1 - 427.2 (645)"
51031,"""Campbell, (VA)""",440.7,"427.3 - 473.8 (643)"
51033,"""Caroline, (VA)""",430.1,"427.3 - 473.8 (643)"
51036,"""Charles City, (VA)""",415.6,"378.1 - 427.2 (645)"
51037,"""Charlotte, (VA)""",499.2,"473.9 - 541.2 (647)"
51041,"""Chesterfield, (VA)""",388.4,"378.1 - 427.2 (645)"
51045,"""Craig, (VA)""",390.3,"378.1 - 427.2 (645)"
